"Number","Name","Game Limit","Desc1","Desc2","Desc3","Desc4","Desc5","Desc6","Weight","Type","Uses","Cost","Cost Type","Min Hit","Max Hit","AC","DR","Weapon","Armour","Worn On","Accuracy","Gettable","Req Str","Speed","Robable","Hit Msg","Miss Msg","Read Msg","Distruct Msg","Not Droppable","Destroy On Death","Retain After Uses","OpenRunic","OpenPlatinum","OpenGold","OpenSilver","OpenCopper","Class 0","Class 1","Class 2","Class 3","Class 4","Class 5","Class 6","Class 7","Class 8","Class 9","Race 0","Race 1","Race 2","Race 3","Race 4","Race 5","Race 6","Race 7","Race 8","Race 9","Negate 0","Negate 1","Negate 2","Negate 3","Negate 4","Negate 5","Negate 6","Negate 7","Negate 8","Negate 9","Ability 0","Ability Value 0","Ability 1","Ability Value 1","Ability 2","Ability Value 2","Ability 3","Ability Value 3","Ability 4","Ability Value 4","Ability 5","Ability Value 5","Ability 6","Ability Value 6","Ability 7","Ability Value 7","Ability 8","Ability Value 8","Ability 9","Ability Value 9","Ability 10","Ability Value 10","Ability 11","Ability Value 11","Ability 12","Ability Value 12","Ability 13","Ability Value 13","Ability 14","Ability Value 14","Ability 15","Ability Value 15","Ability 16","Ability Value 16","Ability 17","Ability Value 17","Ability 18","Ability Value 18","Ability 19","Ability Value 19"
1406,"a statue of ninja",0,"FILE DESCRIPTION","WCCNIN.STA",,,,,9999,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,"a statue of thief",0,"FILE DESCRIPTION","WCCTHI.STA",,,,,9999,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,"a statue of bard",0,"FILE DESCRIPTION","WCCBAR.STA",,,,,9999,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,"a statue of gypsy",0,"FILE DESCRIPTION","WCCGYP.STA",,,,,9999,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,"a statue of warlock",0,"FILE DESCRIPTION","WCCWRL.STA",,,,,9999,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,"a statue of mage",0,"FILE DESCRIPTION","WCCMAG.STA",,,,,9999,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,"a statue of druid",0,"FILE DESCRIPTION","WCCDRU.STA",,,,,9999,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,"a statue of ranger",0,"FILE DESCRIPTION","WCCRAN.STA",,,,,9999,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,"a statue of mystic",0,"FILE DESCRIPTION","WCCMYS.STA",,,,,9999,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,"shovel",0,"This is a simple shovel that has hardly been used. It is","made with an oaken handle, that seems somewhat rotten, and","a rusty iron blade. It could be used to dig up a few graves","but anything more stressful and it could easily break.",,,170,1,0,150,2,1,12,0,0,0,2,0,-10,1,0,3000,1,8233,8289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,59,12,59,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,"jail key",0,"This rusted iron key has seen many years of age, but little","use. It appears by the emblem on it that its some type of","offical Silvermere key for city use. On the opposite side of","the emblem is the letter J which you assume would mean Jail.",,,20,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1398,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,"young tree",0,"This young tree has been planted decades ago and is in full","bloom of its leaves. It sways lightly through the wind, the","branches creaking like old bones and the whisper of leaves","is quiet and relaxing.",,,9999,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,"gambling sign",0,,,,,,,9999,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,"nightblack portal",0,"This oval rift in space pulsates with an evil, chaotic","power. Negative energy leaks out and surrounds you, leaving","you numb and trembling. Whatever lies beyond would be sure","death for the weak, and difficult at best even for mighty","heroes.",,9999,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,"gambling sign",0,"Play Dragon's Dice or Crowns and Skulls for lower wages,","or ask for a fortune by the gypsy girl here!",,,,,9999,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,"mouthpiece",0,"You see a mouthpiece used for a musical instrument made of","platinum. A single rune that of an O with a swirl in the","center is the only marking on it.",,,,0,10,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,"battlehorn",0,"This is a simple horn of some large beast, hollowed out","entirely with a mouthpiece of platinum at the tip. You see","on the mouthpiece is a large O with a swirl inside the ring,","a rune of perhaps but your not sure what it does.",,,10,0,3,0,0,0,0,0,0,0,2,12,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,279,135,25,121,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,"red dragon tail",0,"This long slender tail is aproximately 12 feet in length.","Long black  spines cover it from base to tip. It  is","relativly light in weight and is quite durable In the","hands of a master, this tail could be crafted into a fine","weapon.",,100,1,-1,25,3,5,25,0,0,2,0,0,-10,1,70,2650,1,8236,8456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,25,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,"dragon fang",0,"This razor-sharp fang is about 12 inches in length.","It glistens brightly in the light.  With enough","strength it could tear through flesh and metal alike.",,,,100,1,-1,25,3,3,19,0,0,2,0,0,3,1,0,1700,1,8227,8287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,20,59,12,59,15,28,1,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,"red dragonscale whip",0,"This long slender whip is aproximately twelve feet in","length. The handle is made of soft black leather which gives","you excellent control. A large dragon fang is mounted at the","tip of this fine whip.",,,150,1,-1,25,3,6,28,0,0,2,0,0,8,1,75,2350,1,8236,8456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,30,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,"tent",0,"The blue fabric of the tent sparkles lightly in the darkness","As you feel the wonderous cloth, a cool breeze flows over","your body and caresses your mind.",,,,9999,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,"tainted ruby",0,"A massive ruby inset on the floor before the altar, it","has a tainted, dirty, red colour to it. With horror you","realize the blood from the altar is draining to tarnish the","ruby. An inner flame seems to burn inside it, swaying with","an odd seduction, yearning for your touch.",,9000,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,"ornate dragon carving",0,"Made from some ornate blackened wood, it depicts a dragon","claws outstretched and flame ablaze in full splendor. A","magnificent depiction it seems lifelike from the tiny eyes","to the sharp fangs of the tiny maw. The carver was immensely","skilled in the ways of working wood.",,20,3,-1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,"red dragon hide",0,"You can tell this piece of hide came from a young dragon.","Red as blood it is somewhat heavy, with small spikes jutting","out in some spots. It seems to carry a warmth of its own,","and you wonder if it could be used for some kind of armour.",,,45,3,-1,10,3,0,0,0,0,0,5,0,0,1,0,8224,1,8224,1282,0,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,119,0,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,"red dragon gauntlets",0,"This is a pair of masterly crafted gauntlets, made from the","hide of a dragon. Very supple, they are soft and warm to the","touch, yet give excellent protection against almost any","attack.",,,110,0,-1,15,2,0,0,50,7,0,5,3,0,1,0,8224,1,8224,1282,0,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,45,28,1,5,5,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,"red dragon leggings",0,"Blood red dragonhide make up this pair of leathery leggings.","Crafted by a supreme leatherworker, these leggings offer","powerful protection for the lower body, and yet are very","flexible.",,,110,0,-1,15,2,0,0,60,7,0,5,9,0,1,0,8224,1,8224,1282,0,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,45,28,1,5,5,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,"red dragon tunic",0,"Amazing to gaze at, this suit of red dragonhide was","obviously made by the hands of a master. Spiked ridges along","the back and shoulders give it an almost hellish look,","making its wearer look fearsome indeed.",,,550,0,-1,15,3,0,0,200,30,0,5,11,0,1,0,8224,1,8224,1282,0,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,45,5,10,28,1,0,0,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,"red dragon helm",0,"This is a sturdy helm of red dragonhide, fashioned with","superb skill. You see it has extra padding so it may protect","the crown from blows with more protection then normal.",,,,110,0,-1,15,2,0,0,65,8,0,5,2,0,1,0,8224,1,8224,1282,0,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,45,28,1,5,5,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,"red dragon boots",0,"This is a pair of skillfully crafted boots, made from the","red hide of a dragon. They come up almost to the knee and","are warm to the touch. Built for protection they are also","form-fitting and very comfortable.",,,100,0,-1,15,2,0,0,45,6,0,5,5,0,1,0,8224,1,8224,1282,0,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,45,28,1,5,2,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,"soulblighter",1,"A long, slightly curved blade of red meets a hilt fashioned","from the yellowed bone of some dead animal. The blade gives","off a glow giving everything a macabre shine of blood. An","inscription on the blade reads ""Soulblighter"". As you read","it a foul raspy voice seems to whisper in your ear words","of great power and damnation.",100,1,-1,10,3,14,35,0,0,2,0,0,0,1,65,1900,1,8226,8286,0,0,0,0,0,0,0,0,0,0,6,0,8,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,210,28,5,116,15,118,30,117,20,114,33,43,950,135,50,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,"cruel bone greatsword",0,"The bone of some massive animal, this sword is immensely","heavy and hard to wield. Jagged ridges climb up either side","of the bone's sharpened edges, which could cause immense","wounds. The hilt is made of some strange, blackened metal","with the skull of some animal on the pommel.",,190,1,-1,100,3,22,43,0,0,3,0,0,-5,1,95,3500,1,8231,8286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,28,5,114,42,43,952,135,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,"blackened unicorn horn",0,"Wretched and evil, this three-foot-long horn emanates an","aura of damnation. As black as night it twists and turns","before coming to a blood tinged tip that is needle sharp and","just as deadly. Because it is so twisted it is somewhat","unwieldy, however it would still make an excellently vile","weapon.",100,1,-1,10,3,9,28,0,0,2,0,0,0,1,50,2200,1,8228,8287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,28,5,116,-20,135,45,114,38,43,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,"farming hoe",0,"A six foot long wooden pole attaches to a flat metal blade","to form this implement of soil destruction. A simple","farming tool, it can be used for a weapon in a pinch.",,,,80,1,-1,3,2,2,13,0,0,3,0,0,-10,1,60,2450,1,8225,8289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,"runed farming hoe",1,"Six feet of blackwood attach to a black glittering metal","blade. Fiery runes are etched all along the farming tool and","glow with a rhythm of its own. You can only assume some mage","was a farmer in a previous job and created this for some","purpose. You at least hope it was a sane mind.",,110,1,-1,300,2,10,24,0,0,3,0,0,-10,1,60,2150,1,8225,8289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,114,100,43,979,135,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,"rusty scythe",0,"This long curved blade is wicked in appearance for such a","benign tool. Stretched out from a curved handle like a","ragged, bloody claw, this farming instrument has seen better","days and those days were many ages ago. While immensely slow","it could cut many a limb off with dreadful precision.",,200,1,-1,2,2,9,22,0,0,3,0,0,0,1,90,3000,1,1417,8286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,5,43,951,135,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,"deck of cards",0,"A simple deck of traveling cards, they have the stiffness","of cards never used before. Simple patterns adorn the backs,","while individual hand-painted pictures have been placed","with expert care on the face of each card. According to myth","card decks have been used to turn the tides of fortunes by","gypsies while traveling abroad.",0,0,100,10,3,0,0,0,0,0,0,12,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1139,135,35,100,0,121,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,"faded shawl",1,"This is an ancient piece of cloth with holes almost showing","in spots. Once brightly colored with checkers of green and","brown it has seen decades of use and wear. It gives very","little protection and you wonder if it could be of any use","at all.",,20,0,-1,2,2,0,0,0,0,0,0,7,0,1,0,8224,1,8224,1282,0,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,100,135,55,0,0,123,-100,0,0,0,0,28,1,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,"withered walking stick",0,"A small stick, once the branch of some tree, is now almost","petrified from the many ages it has seen. Dirt covers it","from tip to handle and you can tell from the scratches and","cuts that the many miles it has seen have not been kind.","Something about this stick gives you a tingle.",,10,1,-1,20,3,1,12,10,0,0,0,0,10,1,35,1000,1,8234,8375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,15,59,12,59,15,135,40,28,4,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,"bloodwood chest",0,"A chest that sends shivers down your spine it is a chest","made of some ancient wood that appears to be stained with","fresh blood. Foul runes are etched all along the sides","and even more archaic symbols adorn the handles and lock.",,,3100,8,1,1000,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,66,0,0,0,10,100,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1153,0,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,"vorpal hatchet",0,"This is a strange axe made of a metal which glitters as if","it were silver, but is blacker then the heart of a fiend.","Designed for quick and deadly cuts, it appears that with the","slightest swing it could dismember an opponent very easily.",,,115,1,-1,10,3,2,17,0,0,2,0,0,4,1,55,1700,1,8229,8286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,3,86,4,135,30,116,0,58,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,"sunburst necklace",1,"Inlaid with bright gold that almost shines with its own","light this necklace one of the finest works youve ever seen.","In the image of a glorious sunburst that has risen with the","new day to destroy the night with the light of purification.","On each chain link of the necklace is a symbol from some","sacred archaic tongue.",50,0,10,20,3,0,0,40,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,0,0,0,0,0,0,0,0,0,28,1,145,15,69,10,121,10,135,45,97,0,58,5,43,1009,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,"platinum plate leggings",0,"This is pair of heavy plate greaves, made using the purest","platinum you have ever seen. They are extremely thick and","provide excellent leg protection. They almost shine with an","inner glow of magic.",,,700,0,-1,75,2,0,0,120,35,0,9,9,0,1,0,8224,1,8224,1282,0,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,-5,97,0,123,20,28,1,69,20,34,-6,135,50,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,"jewel-encrusted warhammer",0,"More a treasure then an actual weapon, jewels of all shapes","adorn this weapon. Sapphires, emeralds, rubies and diamonds","glitter all around this massive hammer of war. Jewels are","inlaid so thick that it is not possible to tell what it is","made of underneath.",,170,1,-1,9000,2,11,32,0,0,0,0,0,5,1,80,2200,1,8232,8286,0,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,-20,28,5,135,45,114,100,43,964,97,0,0,980,0,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,"Darkbane",1,"A long slender blade crafted in a fashion long lost to","modern day. The name Darkbane is written in gold, and the","entire sword seems to glow with its own sublime divinity.","A platinum dragon, with wings outstretched, has been crafted","to be the hilt of this shining blade. It moves through the","air with a great flash of white, singing a hymn of prayer.",100,1,-1,800,3,16,45,0,0,2,0,0,0,1,90,2000,0,8374,8375,0,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,97,0,135,50,114,25,43,982,34,5,24,10,0,5,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,"fur cloak",0,"This large cloak is made from a thick white pelt that feels","like velvet. It is thick and durable, but also heavy. The","cloak was hand crafted by villagers living near a snow","topped mountain range and designed to provide extra","protection from the elements in winter.",,300,0,-1,25,2,0,0,20,0,0,6,7,0,1,0,8224,1,8224,1282,0,-771747072,0,0,0,1235881622,475533122,264441644,1235881794,244711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,-8,3,10,135,10,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,"fur gloves",0,"The insides of these gloves are tanned to a soft and","supple consistency, to allow freedom of movement for","your fingers. The velvety white hair on the outside","has been cut short enough to allow more dexterous","movements, while still being thick enough to provide","protection from the climate.",60,0,-1,20,2,0,0,15,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,135,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
