"Number","Name","Group","Index","Weapon Number","AC","DR","Follow","MR","Experience","Hit Points","HP Regen","Energy","Game Limit","Charm LvL","Charm RES","BS Defense","Active","Type","Undead","Alignment","Gender","Regen Time","Date Killed","Time Killed","Runic","Platinum","Gold","Silver","Copper","Move Msg","Death Msg","Greet Txt","Desc Txt","Talk Txt","Death Spell","Create Spell","Desc 1","Desc 2","Desc 3","Desc 4","Attack Type 0","Attack Accu/Spell 0","Attack % 0","Attack Min Hit/Cast % 0","Attack Max Hit/Cast LVL 0","Attack Hit Msg 0","Attack Dodge Msg 0","Attack Miss Msg 0","Attack Energy 0","Attack Hit Spell 0","Spell Number 0","Spell Cast % 0","Spell Cast LVL 0","Attack Type 1","Attack Accu/Spell 1","Attack % 1","Attack Min Hit/Cast % 1","Attack Max Hit/Cast LVL 1","Attack Hit Msg 1","Attack Dodge Msg 1","Attack Miss Msg 1","Attack Energy 1","Attack Hit Spell 1","Spell Number 1","Spell Cast % 1","Spell Cast LVL 1","Attack Type 2","Attack Accu/Spell 2","Attack % 2","Attack Min Hit/Cast % 2","Attack Max Hit/Cast LVL 2","Attack Hit Msg 2","Attack Dodge Msg 2","Attack Miss Msg 2","Attack Energy 2","Attack Hit Spell 2","Spell Number 2","Spell Cast % 2","Spell Cast LVL 2","Attack Type 3","Attack Accu/Spell 3","Attack % 3","Attack Min Hit/Cast % 3","Attack Max Hit/Cast LVL 3","Attack Hit Msg 3","Attack Dodge Msg 3","Attack Miss Msg 3","Attack Energy 3","Attack Hit Spell 3","Spell Number 3","Spell Cast % 3","Spell Cast LVL 3","Attack Type 4","Attack Accu/Spell 4","Attack % 4","Attack Min Hit/Cast % 4","Attack Max Hit/Cast LVL 4","Attack Hit Msg 4","Attack Dodge Msg 4","Attack Miss Msg 4","Attack Energy 4","Attack Hit Spell 4","Spell Number 4","Spell Cast % 4","Spell Cast LVL 4","Item Number 0","Item Uses 0","Item Drop % 0","Item Number 1","Item Uses 1","Item Drop % 1","Item Number 2","Item Uses 2","Item Drop % 2","Item Number 3","Item Uses 3","Item Drop % 3","Item Number 4","Item Uses 4","Item Drop % 4","Item Number 5","Item Uses 5","Item Drop % 5","Item Number 6","Item Uses 6","Item Drop % 6","Item Number 7","Item Uses 7","Item Drop % 7","Item Number 8","Item Uses 8","Item Drop % 8","Item Number 9","Item Uses 9","Item Drop % 9","Ability 0","Ability Value 0","Ability 1","Ability Value 1","Ability 2","Ability Value 2","Ability 3","Ability Value 3","Ability 4","Ability Value 4","Ability 5","Ability Value 5","Ability 6","Ability Value 6","Ability 7","Ability Value 7","Ability 8","Ability Value 8","Ability 9","Ability Value 9"
583,"falcon-headed warrior",20,3,1168,45,3,80,60,1500.00,250,25,1000,0,40,100,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2016,2058,2661,2000,0,0,0,"This tall, powerfully-built man is garbed in an ornate skirt and","sandals. His bare chest glistens with oils, and in one hand he wields","a heavy blade. However, instead of a normal head he has the feathered","head of a ruthless, keen-eyed falcon!",1,105,75,5,18,2017,8297,8310,333,0,0,0,0,1,105,95,20,70,48,8297,8310,333,0,0,0,0,1,105,100,9,22,2028,8297,8310,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,"serpent-headed warrior",20,3,1168,45,3,80,60,1500.00,250,25,1000,0,40,100,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2016,2058,2661,2000,0,0,0,"This tall, powerfully-built man is garbed in an ornate skirt and","sandals. His bare chest glistens with oils, and in one hand he wields","a heavy blade. However, instead of a normal head he has the head of","a black-scaled serpent!",1,105,70,5,18,2058,8297,8310,333,0,0,0,0,0,105,90,20,70,48,8297,8310,333,0,0,0,0,1,105,100,5,22,27,8297,8310,333,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,"undead priest",20,4,864,60,4,80,65,2500.00,200,20,1000,0,60,999,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1465,2084,0,2000,0,0,0,"This eternally rotting corpse is animated by some evil, unnatural","force. Once a high-ranking priest of the Dark One, it now serves him","in death, retaining its unholy powers even after death. It has no","mercy for the living.",1,115,66,8,36,2036,8297,8310,500,0,77,25,20,2,225,100,100,25,8464,8297,8310,500,0,66,50,20,0,0,0,0,0,1,1,1,0,0,251,60,20,0,0,0,0,0,0,0,0,0,0,253,70,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,5,-50,0,396,0,426,0,0,0,0,0,0,0,0,0,0,0,0
586,"manscorpion",20,21,1169,60,3,80,75,8000.00,600,60,1000,0,80,100,0,0,2,0,5,0,0,0,0,0,0,0,0,0,1583,2059,0,2002,0,0,0,"This hideous creature is part scorpion and part humanoid. Atop a","giant scorpion's dun-coloured body is the upper body of a human. Its","skin is tough and flexible, and it possesses a brutal cunning. These","strange creatures use long polearms in addition to their stingers.",1,120,75,18,50,2059,8297,8310,333,0,0,0,0,1,130,100,20,70,1585,8297,8310,500,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,"manscorpion shaman",20,22,1169,60,3,80,80,10000.00,600,60,1000,0,80,100,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1583,2059,0,2002,0,0,0,"This hideous creature is part scorpion and part humanoid. Atop a","giant scorpion's dun-coloured body is the upper body of a human. Its","skin is tough and flexible, and it possesses a brutal cunning. These","strange creatures use long polearms in addition to their stingers.",1,110,33,18,50,2059,8297,8310,333,0,93,20,40,1,115,66,20,70,1585,8297,8310,500,81,992,40,40,2,296,100,100,40,1,1,1,1000,0,142,60,40,0,0,0,0,0,0,0,0,0,0,289,80,40,0,0,0,0,0,0,0,0,0,0,1310,100,40,1169,-1,5,1990,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,28,3,139,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,"manscorpion king",20,999,1170,80,3,90,80,1500000.00,1900,400,1000,1,999,9999,0,0,3,0,5,0,24,0,0,0,0,0,0,0,66,2060,0,0,0,0,0,"This hideous creature is part scorpion and part humanoid. Atop a","giant scorpion's dun-coloured body is the upper body of a human. Huge","and incredibly tough, the king of the manscorpions is a fearsome","warrior as well as a skilled spellcaster.",1,150,25,15,70,2059,8297,8310,250,0,93,20,50,1,155,50,45,150,1585,8297,8310,333,81,294,40,50,2,296,90,100,40,1,1,1,1000,0,142,60,50,1,200,100,60,200,987,8297,8310,250,0,289,80,50,0,0,0,0,0,0,0,0,0,0,349,100,50,1166,1,100,1170,-1,20,1171,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,28,4,139,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,"hydra",20,999,0,65,20,100,100,1350000.00,1800,360,1000,1,999,9999,0,0,1,0,2,0,2,0,0,0,0,0,0,0,66,2062,0,0,0,0,90,"This monstrous, reptilian beast has thick scaly skin that glistens","with oily secretions. It has many heads attached to long, serpentine","necks, that act independently of the body. Hydras have incredible","regeneration and are rumoured to be able to regrow their heads.",1,140,80,100,250,2062,8486,8487,500,318,726,50,100,1,160,100,50,100,520,521,522,500,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,139,20,146,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,"hydra head",20,30,0,80,10,100,100,37500.00,450,100,1000,6,999,999,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3380,2068,0,2001,0,0,0,"Each head of the monstrous hydra has beady, glowing red eyes, and a","gaping maw full of wickedly curved teeth. Atop a serpentine neck,","each head can attack a different target, in any direction.",,1,180,100,100,300,2068,8306,8293,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,139,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,"wraith",20,23,0,65,0,90,55,725.00,180,18,1000,0,999,9999,10,0,1,1,2,0,0,0,0,0,0,0,0,0,1042,1933,33,2002,0,0,0,"This unnerving apparition seems to be your worst nightmare-- a large","shadowy figure with long, wicked claws and hellishly burning eyes.","It exits only to bring death to living creatures, and leaves no","being it encounters alive.",1,80,75,5,18,1933,8308,8295,500,0,0,0,0,1,80,100,5,18,1043,8308,8295,500,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-100,109,0,3,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,"shade",20,25,0,50,0,75,60,375.00,120,12,1000,0,35,60,10,0,2,1,2,0,0,0,0,0,0,0,0,0,8261,8262,33,2002,0,0,0,"This is a shadowy spirit in the vague shape of a human, with glowing","red points of light where its eyes should be. It is hard to see, and","seems to fade in and out of existance.",,1,80,75,4,15,8262,8312,8301,500,0,0,0,0,1,80,100,4,15,8262,8312,8301,500,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-100,109,1,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,"spectre",20,24,0,75,0,90,60,1500.00,200,200,1000,0,35,75,0,0,1,1,2,0,0,0,0,0,0,0,0,0,66,1934,113,0,0,0,0,"This nearly transparent apparition moans softly as it floats about.","It clutches its torn white funeral rags closely to itself. Although","it appears sad and lonely, the undead are known to vent their rage","and frustration upon the living.",1,80,100,5,24,1934,8436,8437,1000,361,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,3,100,57,0,5,-100,28,1,0,0,0,0,0,0,0,0,0,0
594,"Pharaoh Rastep",20,9999,1172,45,6,100,75,750000.00,700,100,1000,1,999,9999,0,0,1,1,5,1,30,0,0,0,0,500,0,0,66,2069,2677,0,0,727,0,"This tall, intense man is garbed in the gilded clothes of a desert","king. Upon his fierce brow sits a golden headdress, fashioned in the","likeness of a serpent, which hangs down over his shoulders. In one","hand he grips a divine symbol, and in the other, a dark rod.",1,110,90,13,30,2069,8297,8310,500,0,251,25,50,1,110,100,60,100,2070,8297,8310,500,0,253,50,50,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,-1,25,1172,-1,25,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,158,1,139,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,"dying pharaoh",20,9999,0,0,0,0,40,0.00,100,0,0,1,999,9999,0,0,3,0,3,1,0,0,0,0,0,0,0,0,66,2071,2682,0,0,0,729,"The pharaoh, once arrogantly noble and tyranically powerful, now lays","dying on the stone floor. Broken and cut from many wounds, he is","aging at an unnatural rate, that will soon take him from this mortal","realm. Strangely, he looks sad and peaceful now.",0,0,0,0,0,2069,8297,8310,0,0,0,0,0,0,0,0,0,0,2070,8297,8310,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,"grey portal",20,999,0,100,9999,0,9989,0.00,300,0,0,1,9999,9999,100,0,3,0,3,0,0,0,0,0,0,0,0,0,66,2072,0,0,0,0,730,"This swirling grey portal has ragged edges that crackle with a","crystalline light. A smell like salt and sand wafts from within the","portal, as well as an earthy stone scent.",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,999,28,999,139,999,21,100,0,0,0,0,0,0,0,0,0,0,0,0
597,"Dao Lord",20,999,0,50,10,100,80,1300000.00,1500,150,1000,1,999,9999,0,0,1,0,2,0,23,0,0,0,0,0,0,0,66,2075,2684,0,0,740,0,"This powerful being is a native of the elemental plane of earth. A","greater spirit of overwhelming evil, it works solely to futher its","own twisted goals, causing pain and suffering in its wake. Known for","their incredible power and cunning, the Dao are deadly foes.",1,130,90,15,65,2075,8311,8299,333,0,1369,25,30,2,296,100,100,30,1,1,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,3,25,1176,-1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,1,139,20,21,100,65,100,0,0,0,0,0,0,0,0,0,0,0,0
598,"floating key",20,9999,0,0,0,0,989,0.00,1,0,0,1,9999,9999,100,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"This is a small, golden key, which is lazily spinning in the air in","the middle of a shaft of light.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,28,2,139,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,"huge fungus creature",24,999,0,75,999,25,90,0.00,9999,9999,1000,1,9999,9999,0,0,3,0,3,0,0,0,0,0,0,0,0,0,66,2086,2693,0,0,0,0,"This hulking creature appears to be part beast, part fungus... it is","humanoid, with a jutting head, long arms and stumpy legs. Vicious","talons spring from its fingertips. It is covered with a thick layer","of all manner of fungus, and it is hard to tell if it is even alive.",1,120,100,20,60,2086,8308,8295,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,100,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,"gaunt one temple master",24,999,0,0,0,0,190,0.00,9999,9999,0,1,9999,9999,100,0,3,0,3,0,0,0,0,0,0,0,0,0,66,66,2695,0,0,0,0,"This tall, ancient gaunt one is garbed in the ceremonial robes of a","greater priest. Armed with the ancient knowledge of his people, his","role is to provide gaunts of a certain age with their birthright--","the ability to perceive concealed life forms.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,999,28,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,"saracen raider",20,999,72,45,3,80,60,1500.00,250,25,1000,0,40,100,0,0,2,0,2,1,0,0,0,0,0,1,100,0,2016,2017,2656,2000,0,0,0,"This tall, arrogant warrior is nothing more than a self-righteous","brigand. Barely believing in the extreme religion he follows, he is","a thug and murderer who lives simply to bring pain upon others. The","only law he lives by is the rule of greater strength.",1,90,90,5,18,2017,8297,8310,333,0,0,0,0,1,90,100,20,75,48,8297,8310,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,"saracen commander",20,999,72,60,4,90,65,10000.00,500,50,1000,1,100,125,0,0,1,0,2,1,8,0,0,0,0,50,0,0,2016,2017,2656,2000,0,0,0,"This tall, arrogant warrior is nothing more than a self-righteous","brigand. Barely believing in the extreme religion he follows, he is","a thug and murderer who lives simply to bring pain upon others. He","leads only because he is stronger or more ruthless than the others.",1,100,90,10,30,2017,8297,8310,250,0,0,0,0,1,100,100,40,100,48,8297,8310,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,1,100,2078,-1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,"hardened practice dummy",0,9999,0,75,0,0,150,0.00,9999,9999,0,1,9999,9999,0,0,0,0,3,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,"This large stuffed dummy somehow has survived all the ravages the","city has thrown at it. Magically enchanted to endure unlimited","beating, it is used to test combat and spellcasting skills. This","particular one has been hardened and enchanted to resist attacks.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,"nekojin priestess",20,2,0,50,2,90,70,260.00,250,25,1000,1,50,90,15,0,1,0,0,2,12,0,0,0,0,10,0,0,709,1989,0,2003,0,0,0,"This well-dressed creature greatly ressembles a bipedal cat, with","long tufted ears and beautiful oval eyes. She is garbed in flowing","white hooded robes, but wears the hood down. Here gaze is steady and","unwavering, and you get the impression that she knows much.",1,125,25,6,25,1989,715,716,250,0,66,20,25,1,120,50,8,32,717,718,719,333,0,77,40,25,1,130,75,8,48,720,721,722,500,0,0,0,0,1,120,100,8,32,723,718,719,500,318,0,0,0,1,0,0,0,0,714,715,716,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,50,3,-10,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,"Argak the Grey",0,0,0,0,0,0,50,0.00,10,10,100,1,9999,9999,0,0,3,0,3,1,6,0,0,0,0,0,0,0,66,66,4000,0,0,215,0,"Standing before you is a stocky gnome, garbed in plain grey robes.","His coal eyes look at you with great acuity and his brown, wrinkled","face smiles. The mixed smell of fresh earth, and granite strongly","emenates from his body. He holds a petrified staff to his side.",1,0,40,0,0,359,8307,8294,1000,0,0,0,0,1,0,80,3,12,2099,8308,8295,500,0,0,0,0,1,0,100,8,30,2100,8307,8294,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,"Choira Pyromancer",0,0,0,0,0,65,50,0.00,130,13,100,1,9999,9999,0,0,3,0,3,2,6,0,0,0,0,0,0,0,66,66,4003,0,0,217,0,"This red haired woman looks incredibly young for one with so much","wisdom behind her eyes. Her freckled skin seems to illuminate","everything around you, and her crimson robes emenate a burning heat.","Ruby lips smile at you as she curtsies, setting aside her ash staff.",1,55,100,7,25,384,8307,8294,1000,0,0,0,0,0,0,0,0,0,384,8307,8294,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,"Lallim Whitemane",0,0,0,0,0,75,60,0.00,100,10,100,1,999,999,0,0,3,0,3,0,6,0,0,0,0,0,0,0,66,66,4006,0,0,226,0,"Crystal blue eyes of a middle aged elf greet you from under the hood","of a robe so starkly white it almost blinds you. He pulls down his","hood revealing a massve mane of long white locks, and he clasps his","hands together and bows.",0,0,100,100,12,1,1,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,"Sharh'Kur",0,0,0,0,0,7,60,0.00,120,12,100,1,999,999,0,0,3,0,3,0,6,0,0,0,0,0,0,0,66,66,4010,0,0,227,0,"Chills run down your skin just gazing at this ancient wise man. His","pale skin almost seems stretched beyond its means. His pupiless eyes","gaze at you, following your every move, dispelling the notion that he","is blind. His long fingers wrap around a long bluish staff.",0,757,100,100,15,1,1,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,"Argak the Grey",37,0,1072,50,7,0,110,200000.00,600,180,1000,1,999,9999,0,0,3,0,2,1,0,0,0,0,0,0,0,0,66,3101,0,0,0,0,0,"Standing before you is a stocky gnome, garbed in plain grey robes.","His coal eyes look at you with great acuity and his brown, wrinkled","face smiles. The mixed smell of fresh earth, and granite strongly","emenates from his body. He holds a petrified staff to his side.",1,105,30,8,30,272,2938,2939,200,0,291,33,40,1,105,40,30,100,457,2938,2939,200,318,294,66,40,2,242,80,100,40,1,1,1,1000,0,349,100,40,2,296,100,100,40,1,1,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,-1,20,1826,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,200,139,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,"Choira Pyromancer",37,0,1073,50,7,0,110,200000.00,500,180,1000,1,9999,9999,0,0,3,0,2,2,0,0,0,0,0,0,0,0,66,3101,0,0,0,0,0,"This red haired woman looks incredibly young for one with so much","wisdom behind her eyes. Her freckled skin seems to illuminate","everything around you, and her crimson robes emanate a burning heat.","Ruby lips smile at you as she curtsies, setting aside her ash staff.",1,115,40,8,20,272,2938,2939,200,408,349,33,40,2,239,100,100,40,384,2938,2939,1000,0,294,66,40,0,0,0,0,0,1,1,1,0,0,291,100,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073,-1,20,1827,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,200,139,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,"Lallim Whitemane",37,0,1074,50,7,75,110,200000.00,400,180,1000,1,999,999,0,0,3,0,2,1,0,0,0,0,0,0,0,0,66,3101,0,0,0,0,0,"Crystal blue eyes of a middle aged elf greet you from under the hood","of a robe so starkly white it almost blinds you. He pulls down his","hood revealing a massve mane of long white locks, and he clasps his","hands to gether and bows. The air seems alive and your skin tingles.",1,95,20,9,20,272,2938,2939,200,0,0,0,0,1,105,25,9,20,272,2938,2939,200,411,0,0,0,1,105,40,20,80,457,2938,2939,200,411,0,0,0,2,241,100,100,40,1,1,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,-1,20,1828,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,200,139,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,"Sharh'Kur",37,0,1075,50,7,7,110,200000.00,400,220,1000,1,999,999,0,0,3,0,2,0,0,0,0,0,0,0,0,0,66,3101,0,0,0,0,0,"Chills run down your skin just gazing at this ancient wise man. His","pale skin almost seems stretched beyond its means. His pupiless eyes","gaze at you, following your every move, dispelling the notion that he","is blind. His long fingers wrap around a long bluish staff.",1,100,10,9,25,272,2938,2939,200,0,349,33,40,1,110,30,9,25,272,2938,2939,200,400,291,66,40,1,110,40,40,100,457,2938,2939,200,400,294,100,40,2,240,100,100,40,1,1,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,-1,20,1829,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,200,139,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
